freq	enc	angle	speed	surge_r	surge_i	sway_r	sway_i	heave_r	heave_i	roll_r	roll_i	pitch_r	pitch_i	yaw_r	yaw_i	surge_d	sway_d	yaw_d
 1.800	 2.225	 130.0	 2.000	-0.004	 0.003	 0.011	 0.009	 0.003	-0.001	-0.001	-0.002	-0.002	 0.000	 0.002	 0.003	1.22136e+04	-3.67572e+05	-2.33499e+06
 1.800	 2.306	 140.0	 2.000	 0.003	-0.000	-0.009	 0.007	 0.004	 0.004	 0.002	 0.001	 0.000	-0.000	-0.001	 0.001	3.03723e+04	-2.82239e+05	-1.52303e+06
 1.800	 2.372	 150.0	 2.000	 0.000	-0.004	-0.004	-0.002	-0.001	 0.002	 0.001	 0.000	 0.000	-0.001	-0.001	-0.001	5.09278e+04	-2.02911e+05	-7.58779e+05
 1.800	 2.421	 160.0	 2.000	-0.002	-0.000	 0.001	-0.003	-0.004	 0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	7.16934e+04	-1.32463e+05	-2.28847e+05
 1.800	 2.451	 170.0	 2.000	-0.002	 0.002	 0.001	-0.001	-0.004	 0.001	-0.001	-0.000	-0.000	 0.001	 0.000	-0.000	8.40903e+04	-6.50331e+04	3.45085e+04
 1.800	 2.461	 180.0	 2.000	-0.001	 0.003	 0.000	-0.000	-0.004	 0.001	 0.000	 0.000	-0.000	 0.001	-0.000	 0.000	8.90781e+04	-6.09026e+00	-2.58703e+02
 1.800	 2.451	 190.0	 2.000	-0.002	 0.002	-0.001	 0.001	-0.004	 0.001	 0.001	-0.000	-0.000	 0.001	-0.000	 0.000	8.40859e+04	6.50192e+04	-3.50183e+04
 1.800	 2.421	 200.0	 2.000	-0.002	-0.000	-0.001	 0.003	-0.004	 0.000	 0.000	 0.000	-0.000	-0.000	 0.000	 0.000	7.16869e+04	1.32451e+05	2.28343e+05
 1.800	 2.372	 210.0	 2.000	 0.000	-0.004	 0.004	 0.002	-0.001	 0.002	-0.001	-0.000	 0.000	-0.001	 0.001	 0.001	5.09186e+04	2.02900e+05	7.58308e+05
 1.800	 2.306	 220.0	 2.000	 0.003	-0.000	 0.009	-0.007	 0.004	 0.004	-0.002	-0.001	 0.000	-0.000	 0.001	-0.001	3.03693e+04	2.82223e+05	1.52266e+06
 1.800	 2.225	 230.0	 2.000	-0.003	 0.003	-0.011	-0.009	 0.003	-0.001	 0.001	 0.002	-0.001	 0.000	-0.002	-0.003	1.26313e+04	3.67527e+05	2.34033e+06
 1.800	 2.130	 240.0	 2.000	 0.000	-0.005	-0.010	 0.017	 0.003	-0.008	-0.001	 0.001	 0.000	 0.000	-0.002	 0.004	-1.57909e+02	4.56589e+05	3.15596e+06
 1.800	 2.026	 250.0	 2.000	 0.006	 0.017	 0.036	 0.005	-0.013	 0.002	-0.000	-0.003	 0.001	 0.002	 0.004	-0.000	-1.67298e+04	5.32817e+05	3.15151e+06
 1.800	 1.915	 260.0	 2.000	-0.007	-0.024	-0.044	-0.028	 0.001	 0.007	 0.007	 0.004	 0.000	-0.005	 0.001	-0.010	-3.00976e+04	5.67061e+05	2.74634e+06
 1.800	 1.800	 -90.0	 4.000	 0.007	 0.001	-0.070	-0.049	 0.030	 0.014	 0.001	 0.002	 0.001	 0.002	 0.002	 0.005	-7.31516e+04	6.75037e+05	6.14936e+06
 1.800	 1.571	 -80.0	 4.000	-0.015	 0.032	-0.014	-0.050	-0.017	-0.010	 0.008	 0.008	-0.005	 0.003	-0.007	 0.002	-6.04280e+04	6.18937e+05	5.33544e+06
 1.800	 1.348	 -70.0	 4.000	 0.016	-0.038	-0.012	 0.016	 0.011	-0.009	-0.001	 0.005	 0.007	-0.005	-0.001	 0.000	-2.90753e+04	5.13724e+05	3.75726e+06
 1.800	 1.139	 -60.0	 4.000	-0.004	 0.025	-0.002	 0.007	-0.026	 0.019	-0.004	-0.008	-0.004	 0.009	 0.001	 0.002	-1.00014e+04	3.86053e+05	2.56213e+06
 1.800	 0.951	 -50.0	 4.000	-0.009	-0.022	 0.003	 0.000	-0.011	 0.021	 0.007	 0.003	 0.004	-0.012	-0.001	 0.000	-5.60587e+03	2.54802e+05	1.24348e+06
 1.800	 0.788	 -40.0	 4.000	 0.026	 0.003	 0.001	-0.005	 0.004	 0.034	 0.001	 0.009	 0.006	 0.004	 0.001	-0.001	1.39236e+03	1.39761e+05	2.35794e+05
 1.800	 0.656	 -30.0	 4.000	-0.008	 0.039	-0.000	-0.000	 0.009	 0.023	-0.005	-0.005	-0.008	 0.002	 0.000	-0.001	9.89897e+03	5.07698e+04	-3.54427e+05
 1.800	 0.559	 -20.0	 4.000	-0.039	-0.003	-0.002	 0.012	 0.001	-0.002	-0.001	-0.019	-0.006	-0.005	-0.000	-0.000	8.74186e+03	2.15637e+02	-4.16882e+05
 1.800	 0.499	 -10.0	 4.000	-0.033	-0.049	-0.003	 0.013	 0.000	-0.014	 0.004	-0.018	-0.000	-0.006	-0.000	-0.000	7.57804e+03	-1.30812e+04	-2.82017e+05
 1.800	 0.479	   0.0	 4.000	-0.025	-0.063	 0.000	-0.000	 0.001	-0.016	-0.000	 0.000	 0.002	-0.005	-0.000	 0.000	7.03402e+03	-1.33455e+00	-1.03750e+02
 1.800	 0.499	  10.0	 4.000	-0.033	-0.049	 0.003	-0.013	 0.000	-0.014	-0.004	 0.018	-0.000	-0.006	 0.000	 0.000	7.53937e+03	1.30393e+04	2.83035e+05
 1.800	 0.559	  20.0	 4.000	-0.039	-0.003	 0.002	-0.012	 0.001	-0.002	 0.001	 0.019	-0.006	-0.005	 0.000	 0.000	8.73251e+03	-2.23518e+02	4.16856e+05
 1.800	 0.656	  30.0	 4.000	-0.008	 0.039	 0.000	 0.000	 0.009	 0.023	 0.005	 0.005	-0.008	 0.002	-0.000	 0.001	9.88839e+03	-5.07746e+04	3.54527e+05
 1.800	 0.788	  40.0	 4.000	 0.026	 0.003	-0.001	 0.005	 0.003	 0.034	-0.001	-0.009	 0.006	 0.004	-0.001	 0.001	1.36981e+03	-1.39769e+05	-2.36752e+05
 1.800	 0.951	  50.0	 4.000	-0.010	-0.021	-0.003	-0.000	-0.008	 0.015	-0.007	-0.003	 0.003	-0.012	 0.001	-0.000	-5.30262e+03	-2.55561e+05	-1.23209e+06
 1.800	 1.139	  60.0	 4.000	-0.004	 0.025	 0.003	-0.006	-0.030	 0.019	 0.004	 0.008	-0.004	 0.009	-0.001	-0.001	-1.08341e+04	-3.85519e+05	-2.57217e+06
 1.800	 1.348	  70.0	 4.000	 0.016	-0.037	 0.012	-0.016	 0.011	-0.008	 0.001	-0.004	 0.007	-0.005	 0.000	 0.001	-2.95981e+04	-5.14744e+05	-3.99539e+06
 1.800	 1.571	  80.0	 4.000	-0.015	 0.032	 0.015	 0.047	-0.017	-0.010	-0.008	-0.007	-0.005	 0.003	 0.006	-0.000	-6.08700e+04	-6.17295e+05	-5.26893e+06
 1.800	 1.800	  90.0	 4.000	 0.007	 0.001	 0.064	 0.048	 0.030	 0.014	-0.001	-0.001	 0.001	 0.002	-0.002	-0.005	-7.29169e+04	-6.74528e+05	-6.17942e+06
 1.800	 2.029	 100.0	 4.000	-0.006	-0.021	 0.042	 0.025	 0.002	 0.007	-0.007	-0.004	 0.000	-0.004	-0.001	 0.008	-7.62729e+04	-6.62298e+05	-6.52323e+06
 1.800	 2.252	 110.0	 4.000	 0.005	 0.013	-0.030	-0.003	-0.011	 0.001	 0.000	 0.002	 0.001	 0.002	-0.003	 0.000	-6.07771e+04	-6.30011e+05	-6.93229e+06
 1.800	 2.461	 120.0	 4.000	-0.000	-0.004	 0.008	-0.014	 0.002	-0.006	 0.001	-0.001	 0.000	 0.000	 0.001	-0.004	-3.63771e+04	-5.51772e+05	-6.55198e+06
 1.800	 2.649	 130.0	 4.000	-0.002	 0.002	 0.010	 0.007	 0.002	-0.001	-0.001	-0.001	-0.001	 0.000	 0.002	 0.002	-7.97495e+03	-4.53769e+05	-4.89917e+06
 1.800	 2.812	 140.0	 4.000	 0.002	-0.000	-0.007	 0.005	 0.003	 0.003	 0.001	 0.001	 0.000	-0.000	-0.001	 0.001	2.68450e+04	-3.61220e+05	-3.41144e+06
 1.800	 2.944	 150.0	 4.000	 0.000	-0.002	-0.003	-0.001	-0.001	 0.001	 0.001	 0.000	 0.000	-0.001	-0.001	-0.001	6.58752e+04	-2.72919e+05	-2.02491e+06
 1.800	 3.041	 160.0	 4.000	-0.001	-0.000	 0.001	-0.002	-0.003	 0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	1.04624e+05	-1.87271e+05	-9.62527e+05
 1.800	 3.101	 170.0	 4.000	-0.001	 0.001	 0.001	-0.001	-0.003	 0.001	-0.000	-0.000	-0.000	 0.000	 0.000	-0.000	1.30983e+05	-9.60358e+04	-2.83293e+05
 1.800	 3.121	 180.0	 4.000	-0.001	 0.002	-0.000	-0.000	-0.002	 0.001	 0.000	 0.000	-0.000	 0.001	-0.000	 0.000	1.41406e+05	-6.56073e+00	-2.57404e+02
 1.800	 3.101	 190.0	 4.000	-0.001	 0.001	-0.001	 0.001	-0.003	 0.001	 0.000	 0.000	-0.000	 0.000	-0.000	 0.000	1.30979e+05	9.60211e+04	2.82799e+05
 1.800	 3.041	 200.0	 4.000	-0.001	-0.000	-0.001	 0.002	-0.003	 0.000	 0.000	 0.000	-0.000	-0.000	 0.000	 0.000	1.04617e+05	1.87258e+05	9.62018e+05
 1.800	 2.944	 210.0	 4.000	 0.000	-0.002	 0.003	 0.001	-0.001	 0.001	-0.001	-0.000	 0.000	-0.001	 0.001	 0.001	6.58662e+04	2.72908e+05	2.02443e+06
 1.800	 2.812	 220.0	 4.000	 0.002	-0.000	 0.007	-0.005	 0.003	 0.003	-0.001	-0.001	 0.000	-0.000	 0.001	-0.001	2.68409e+04	3.61206e+05	3.41106e+06
 1.800	 2.649	 230.0	 4.000	-0.002	 0.002	-0.010	-0.007	 0.002	-0.001	 0.001	 0.001	-0.001	 0.000	-0.002	-0.002	-7.63413e+03	4.53752e+05	4.90466e+06
 1.800	 2.461	 240.0	 4.000	-0.000	-0.004	-0.007	 0.013	 0.002	-0.006	-0.001	 0.001	 0.000	 0.000	-0.001	 0.004	-3.62328e+04	5.51641e+05	6.53806e+06
 1.800	 2.252	 250.0	 4.000	 0.005	 0.013	 0.031	 0.002	-0.011	 0.001	-0.000	-0.002	 0.001	 0.002	 0.003	-0.001	-6.18164e+04	6.33740e+05	7.12616e+06
 1.800	 2.029	 260.0	 4.000	-0.006	-0.021	-0.042	-0.023	 0.001	 0.006	 0.007	 0.004	 0.000	-0.004	 0.000	-0.009	-7.57698e+04	6.61404e+05	6.39007e+06
 1.800	 1.800	 -90.0	 6.000	 0.007	 0.001	-0.070	-0.050	 0.030	 0.013	 0.001	 0.002	 0.001	 0.002	 0.002	 0.006	-1.27669e+05	7.78629e+05	1.02104e+07
 1.800	 1.456	 -80.0	 6.000	-0.018	 0.038	-0.007	-0.057	-0.023	-0.017	 0.009	 0.009	-0.007	 0.003	-0.007	 0.001	-1.21629e+05	7.21398e+05	9.72582e+06
 1.800	 1.122	 -70.0	 6.000	 0.026	-0.050	-0.018	 0.015	 0.017	 0.013	-0.001	 0.008	 0.013	-0.002	-0.002	-0.001	-7.43951e+04	5.74067e+05	7.88687e+06
 1.800	 0.809	 -60.0	 6.000	-0.010	 0.037	 0.002	 0.018	-0.002	-0.018	-0.011	-0.018	-0.011	 0.002	 0.000	 0.003	-5.41295e+04	4.36917e+05	5.35806e+06
 1.800	 0.526	 -50.0	 6.000	-0.035	-0.044	-0.005	-0.024	-0.017	-0.021	 0.047	 0.025	 0.008	-0.004	 0.003	 0.001	-2.84578e+04	2.78687e+05	2.79592e+06
 1.800	 0.282	 -40.0	 6.000	 0.171	 0.002	-0.013	 0.013	-0.007	 0.016	-0.022	-0.043	 0.002	 0.005	-0.001	-0.011	-1.41103e+04	1.37650e+05	1.28962e+06
 1.800	 0.084	 -30.0	 6.000	-0.106	 2.299	-0.249	 0.086	-0.012	 0.014	 0.009	 0.005	-0.006	-0.002	-0.007	-0.010	-9.11348e+03	3.52324e+04	2.62971e+05
 1.800	 0.062	 -20.0	 6.000	-2.758	 0.076	-0.125	 0.212	 0.002	-0.007	 0.007	 0.014	-0.002	-0.006	 0.011	 0.003	-2.52650e+03	-2.00600e+04	-1.00912e+05
 1.800	 0.152	 -10.0	 6.000	-0.354	-0.488	-0.008	 0.003	 0.010	-0.006	 0.002	 0.009	 0.002	-0.004	 0.003	-0.001	-3.00767e+03	-2.73099e+04	-1.13278e+05
 1.800	 0.182	   0.0	 6.000	-0.180	-0.414	-0.000	 0.000	 0.011	-0.005	 0.000	-0.000	 0.003	-0.003	 0.000	-0.000	-3.59249e+03	-1.43639e+00	-8.68709e+01
 1.800	 0.152	  10.0	 6.000	-0.354	-0.488	 0.008	-0.003	 0.010	-0.006	-0.002	-0.009	 0.002	-0.004	-0.003	 0.001	-2.98891e+03	2.73328e+04	1.12523e+05
 1.800	 0.062	  20.0	 6.000	-2.758	 0.076	 0.125	-0.212	 0.002	-0.007	-0.007	-0.014	-0.002	-0.006	-0.011	-0.003	-2.51539e+03	2.00618e+04	1.00563e+05
 1.800	 0.084	  30.0	 6.000	-0.106	 2.299	 0.249	-0.086	-0.012	 0.014	-0.009	-0.005	-0.006	-0.002	 0.007	 0.010	-9.09500e+03	-3.52303e+04	-2.63510e+05
 1.800	 0.282	  40.0	 6.000	 0.171	 0.002	 0.013	-0.013	-0.007	 0.016	 0.022	 0.043	 0.002	 0.005	 0.001	 0.011	-1.41397e+04	-1.37653e+05	-1.28980e+06
 1.800	 0.526	  50.0	 6.000	-0.036	-0.044	 0.005	 0.024	-0.014	-0.019	-0.047	-0.024	 0.007	-0.004	-0.003	-0.001	-2.83129e+04	-2.79085e+05	-2.79024e+06
 1.800	 0.809	  60.0	 6.000	-0.010	 0.037	 0.000	-0.016	-0.003	-0.024	 0.011	 0.018	-0.011	 0.002	-0.001	-0.003	-5.46679e+04	-4.36503e+05	-5.32311e+06
 1.800	 1.122	  70.0	 6.000	 0.026	-0.050	 0.019	-0.015	 0.014	 0.013	 0.001	-0.007	 0.013	-0.002	 0.000	 0.002	-7.65650e+04	-5.78534e+05	-8.21492e+06
 1.800	 1.456	  80.0	 6.000	-0.018	 0.038	 0.009	 0.052	-0.023	-0.017	-0.009	-0.008	-0.007	 0.003	 0.006	-0.000	-1.21043e+05	-7.18618e+05	-9.55809e+06
 1.800	 1.800	  90.0	 6.000	 0.007	 0.001	 0.064	 0.048	 0.030	 0.014	-0.000	-0.002	 0.001	 0.002	-0.001	-0.006	-1.27500e+05	-7.78225e+05	-1.02465e+07
 1.800	 2.144	 100.0	 6.000	-0.006	-0.019	 0.040	 0.021	 0.002	 0.006	-0.007	-0.003	 0.000	-0.004	-0.000	 0.008	-1.29887e+05	-7.73791e+05	-1.08588e+07
 1.800	 2.478	 110.0	 6.000	 0.004	 0.011	-0.026	-0.001	-0.010	 0.001	 0.000	 0.002	 0.001	 0.001	-0.003	 0.000	-1.12439e+05	-7.44742e+05	-1.14299e+07
 1.800	 2.791	 120.0	 6.000	-0.000	-0.003	 0.006	-0.011	 0.002	-0.005	 0.001	-0.001	 0.000	 0.000	 0.001	-0.003	-7.74329e+04	-6.58787e+05	-1.03793e+07
 1.800	 3.074	 130.0	 6.000	-0.002	 0.001	 0.008	 0.005	 0.002	-0.001	-0.001	-0.001	-0.001	 0.000	 0.002	 0.002	-3.06293e+04	-5.49413e+05	-7.82996e+06
 1.800	 3.318	 140.0	 6.000	 0.001	-0.000	-0.005	 0.005	 0.002	 0.002	 0.001	 0.000	 0.000	-0.000	-0.001	 0.001	2.35736e+04	-4.47704e+05	-5.57628e+06
 1.800	 3.516	 150.0	 6.000	 0.000	-0.002	-0.003	-0.001	-0.000	 0.001	 0.001	 0.000	 0.000	-0.001	-0.001	-0.000	8.38500e+04	-3.48542e+05	-3.47800e+06
 1.800	 3.662	 160.0	 6.000	-0.001	-0.000	 0.001	-0.001	-0.002	 0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	1.43711e+05	-2.46166e+05	-1.81405e+06
 1.800	 3.752	 170.0	 6.000	-0.001	 0.001	 0.001	-0.001	-0.002	 0.000	-0.000	-0.000	-0.000	 0.000	 0.000	-0.000	1.86447e+05	-1.29256e+05	-6.56007e+05
 1.800	 3.782	 180.0	 6.000	-0.000	 0.001	-0.000	-0.000	-0.002	 0.000	 0.000	 0.000	-0.000	 0.000	-0.000	 0.000	2.02994e+05	-7.02081e+00	-2.54355e+02
 1.800	 3.752	 190.0	 6.000	-0.001	 0.001	-0.001	 0.001	-0.002	 0.000	 0.000	 0.000	-0.000	 0.000	-0.000	 0.000	1.86443e+05	1.29241e+05	6.55518e+05
 1.800	 3.662	 200.0	 6.000	-0.001	-0.000	-0.001	 0.001	-0.002	 0.000	 0.000	 0.000	-0.000	-0.000	 0.000	 0.000	1.43705e+05	2.46153e+05	1.81354e+06
 1.800	 3.516	 210.0	 6.000	 0.000	-0.002	 0.003	 0.001	-0.000	 0.001	-0.001	-0.000	 0.000	-0.001	 0.001	 0.000	8.38414e+04	3.48531e+05	3.47752e+06
 1.800	 3.318	 220.0	 6.000	 0.001	-0.000	 0.005	-0.005	 0.002	 0.002	-0.001	-0.000	 0.000	-0.000	 0.001	-0.001	2.35692e+04	4.47690e+05	5.57586e+06
 1.800	 3.074	 230.0	 6.000	-0.002	 0.001	-0.008	-0.005	 0.002	-0.001	 0.001	 0.001	-0.001	 0.000	-0.002	-0.002	-3.03319e+04	5.49410e+05	7.83535e+06
 1.800	 2.791	 240.0	 6.000	-0.000	-0.003	-0.006	 0.011	 0.002	-0.005	-0.001	 0.001	 0.000	 0.000	-0.001	 0.003	-7.72299e+04	6.58534e+05	1.03634e+07
 1.800	 2.478	 250.0	 6.000	 0.004	 0.011	 0.026	 0.001	-0.010	 0.001	-0.000	-0.002	 0.001	 0.001	 0.003	-0.001	-1.14003e+05	7.49002e+05	1.16396e+07
 1.800	 2.144	 260.0	 6.000	-0.006	-0.019	-0.040	-0.020	 0.002	 0.006	 0.007	 0.003	 0.000	-0.004	 0.000	-0.009	-1.28975e+05	7.72162e+05	1.06928e+07
 1.800	 1.800	 -90.0	 8.000	 0.007	 0.001	-0.071	-0.050	 0.030	 0.013	 0.001	 0.002	 0.001	 0.001	 0.002	 0.006	-1.87325e+05	8.94575e+05	1.47217e+07
 1.800	 1.341	 -80.0	 8.000	-0.022	 0.044	 0.002	-0.062	-0.030	-0.034	 0.010	 0.009	-0.010	 0.003	-0.007	 0.001	-1.86961e+05	8.29986e+05	1.46594e+07
 1.800	 0.896	 -70.0	 8.000	 0.034	-0.071	-0.028	 0.017	-0.022	-0.011	-0.002	 0.014	 0.012	 0.007	-0.003	-0.003	-1.36342e+05	6.71597e+05	1.24523e+07
 1.800	 0.479	 -60.0	 8.000	-0.011	 0.099	 0.088	 0.182	 0.001	-0.005	-0.109	-0.178	-0.009	-0.001	-0.002	 0.008	-7.86422e+04	4.94741e+05	7.95161e+06
 1.800	 0.102	 -50.0	 8.000	-1.111	-1.098	 1.511	-0.829	 0.002	-0.023	-0.028	-0.013	 0.008	-0.000	 0.049	 0.038	-7.76236e+04	3.13090e+05	4.96276e+06
 1.800	 0.224	 -40.0	 8.000	 0.268	 0.001	 0.079	-0.124	-0.018	 0.009	-0.027	-0.035	-0.000	 0.006	-0.015	-0.014	-2.94177e+04	1.36429e+05	2.39499e+06
 1.800	 0.488	 -30.0	 8.000	-0.006	 0.064	 0.019	 0.007	-0.008	 0.017	-0.028	-0.009	-0.004	-0.004	-0.002	 0.001	-1.47248e+04	1.76240e+04	1.01125e+06
 1.800	 0.683	 -20.0	 8.000	-0.021	-0.005	 0.007	 0.009	-0.007	 0.021	-0.007	-0.008	 0.002	-0.007	 0.001	-0.001	-1.12617e+04	-4.11656e+04	3.37425e+05
 1.800	 0.802	 -10.0	 8.000	-0.008	-0.019	 0.001	 0.003	-0.009	 0.009	-0.002	-0.003	 0.006	-0.002	 0.000	-0.001	-7.94368e+03	-4.05624e+04	1.10606e+05
 1.800	 0.842	   0.0	 8.000	-0.004	-0.019	 0.000	-0.000	-0.005	 0.002	-0.000	 0.000	 0.006	-0.000	-0.000	 0.000	-7.16632e+03	-1.35935e+00	-9.40680e+01
 1.800	 0.802	  10.0	 8.000	-0.008	-0.019	-0.001	-0.003	-0.009	 0.009	 0.002	 0.003	 0.006	-0.002	-0.000	 0.001	-7.94595e+03	4.05486e+04	-1.10713e+05
 1.800	 0.683	  20.0	 8.000	-0.021	-0.005	-0.007	-0.009	-0.007	 0.021	 0.007	 0.008	 0.002	-0.007	-0.001	 0.001	-1.12650e+04	4.11586e+04	-3.37552e+05
 1.800	 0.488	  30.0	 8.000	-0.006	 0.064	-0.019	-0.007	-0.008	 0.017	 0.028	 0.008	-0.004	-0.004	 0.002	-0.001	-1.47529e+04	-1.76451e+04	-1.01051e+06
 1.800	 0.224	  40.0	 8.000	 0.268	 0.001	-0.079	 0.124	-0.018	 0.008	 0.026	 0.035	-0.000	 0.006	 0.014	 0.014	-2.94506e+04	-1.36430e+05	-2.39517e+06
 1.800	 0.102	  50.0	 8.000	-1.111	-1.098	-1.511	 0.829	 0.003	-0.021	 0.028	 0.013	 0.008	-0.001	-0.049	-0.038	-7.74640e+04	-3.12987e+05	-4.95353e+06
 1.800	 0.479	  60.0	 8.000	-0.011	 0.099	-0.077	-0.175	 0.003	-0.008	 0.105	 0.177	-0.008	-0.001	 0.001	-0.007	-7.88629e+04	-4.94133e+05	-7.91566e+06
 1.800	 0.896	  70.0	 8.000	 0.033	-0.071	 0.033	-0.015	-0.020	-0.014	 0.002	-0.013	 0.011	 0.007	 0.001	 0.004	-1.38918e+05	-6.78454e+05	-1.27864e+07
 1.800	 1.341	  80.0	 8.000	-0.022	 0.044	 0.000	 0.057	-0.031	-0.033	-0.010	-0.008	-0.010	 0.003	 0.006	 0.000	-1.84883e+05	-8.25424e+05	-1.43402e+07
 1.800	 1.800	  90.0	 8.000	 0.007	 0.001	 0.064	 0.049	 0.030	 0.014	 0.000	-0.002	 0.001	 0.001	-0.001	-0.006	-1.87248e+05	-8.94332e+05	-1.47661e+07
 1.800	 2.259	 100.0	 8.000	-0.005	-0.017	 0.039	 0.018	 0.002	 0.006	-0.007	-0.003	 0.000	-0.003	-0.000	 0.007	-1.90947e+05	-9.01507e+05	-1.58338e+07
 1.800	 2.704	 110.0	 8.000	 0.003	 0.009	-0.023	-0.001	-0.009	 0.001	 0.000	 0.002	 0.001	 0.001	-0.002	 0.000	-1.70877e+05	-8.73584e+05	-1.64546e+07
 1.800	 3.121	 120.0	 8.000	-0.000	-0.002	 0.005	-0.009	 0.001	-0.004	 0.001	-0.001	 0.000	 0.000	 0.000	-0.003	-1.23119e+05	-7.77532e+05	-1.46517e+07
 1.800	 3.498	 130.0	 8.000	-0.001	 0.001	 0.007	 0.004	 0.002	-0.001	-0.001	-0.001	-0.001	 0.000	 0.001	 0.001	-5.57853e+04	-6.54484e+05	-1.11264e+07
 1.800	 3.824	 140.0	 8.000	 0.001	-0.000	-0.004	 0.004	 0.001	 0.002	 0.001	 0.000	 0.000	-0.000	-0.001	 0.001	2.03561e+04	-5.41674e+05	-8.01843e+06
 1.800	 4.088	 150.0	 8.000	 0.000	-0.001	-0.002	-0.000	-0.000	 0.001	 0.001	 0.000	 0.000	-0.000	-0.001	-0.000	1.04804e+05	-4.29796e+05	-5.12030e+06
 1.800	 4.283	 160.0	 8.000	-0.001	-0.000	 0.000	-0.001	-0.002	 0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	1.89072e+05	-3.09130e+05	-2.78605e+06
 1.800	 4.402	 170.0	 8.000	-0.000	 0.001	 0.001	-0.001	-0.002	 0.000	-0.000	-0.000	-0.000	 0.000	 0.000	-0.000	2.50435e+05	-1.64715e+05	-1.08314e+06
 1.800	 4.442	 180.0	 8.000	-0.000	 0.001	-0.000	-0.000	-0.001	 0.000	 0.000	 0.000	-0.000	 0.000	-0.000	 0.000	2.74160e+05	-7.56897e+00	-2.50917e+02
 1.800	 4.402	 190.0	 8.000	-0.000	 0.001	-0.001	 0.001	-0.002	 0.000	 0.000	 0.000	-0.000	 0.000	-0.000	 0.000	2.50431e+05	1.64699e+05	1.08265e+06
 1.800	 4.283	 200.0	 8.000	-0.001	-0.000	-0.000	 0.001	-0.002	 0.000	 0.000	 0.000	-0.000	-0.000	 0.000	 0.000	1.89066e+05	3.09116e+05	2.78553e+06
 1.800	 4.088	 210.0	 8.000	 0.000	-0.001	 0.002	 0.000	-0.000	 0.001	-0.001	-0.000	 0.000	-0.000	 0.001	 0.000	1.04795e+05	4.29783e+05	5.11981e+06
 1.800	 3.824	 220.0	 8.000	 0.001	-0.000	 0.004	-0.004	 0.001	 0.002	-0.001	-0.000	 0.000	-0.000	 0.001	-0.001	2.03510e+04	5.41660e+05	8.01800e+06
 1.800	 3.498	 230.0	 8.000	-0.001	 0.001	-0.007	-0.004	 0.002	-0.001	 0.001	 0.001	-0.001	 0.000	-0.001	-0.001	-5.55125e+04	6.54485e+05	1.11315e+07
 1.800	 3.121	 240.0	 8.000	-0.000	-0.002	-0.005	 0.009	 0.001	-0.004	-0.001	 0.001	 0.000	 0.000	-0.001	 0.003	-1.22874e+05	7.77184e+05	1.46343e+07
 1.800	 2.704	 250.0	 8.000	 0.003	 0.009	 0.023	 0.000	-0.008	 0.001	-0.000	-0.002	 0.001	 0.001	 0.002	-0.001	-1.72858e+05	8.78317e+05	1.66784e+07
 1.800	 2.259	 260.0	 8.000	-0.005	-0.017	-0.038	-0.016	 0.002	 0.006	 0.007	 0.003	 0.000	-0.003	-0.000	-0.008	-1.89649e+05	8.99180e+05	1.56377e+07
 1.708	 1.708	 -90.0	-1.000	 0.009	 0.002	-0.101	-0.026	 0.047	 0.005	 0.004	-0.000	 0.002	 0.003	 0.004	 0.006	3.73153e+04	4.76110e+05	-1.81523e+06
 1.708	 1.759	 -80.0	-1.000	-0.010	 0.036	-0.042	-0.040	-0.007	-0.000	 0.010	 0.005	-0.004	 0.006	-0.004	 0.004	7.64650e+04	4.20261e+05	-3.46856e+06
 1.708	 1.809	 -70.0	-1.000	 0.003	-0.022	-0.004	 0.014	-0.008	-0.008	 0.003	 0.004	 0.001	-0.004	-0.003	 0.003	7.12374e+04	3.71412e+05	-3.31254e+06
 1.708	 1.856	 -60.0	-1.000	 0.007	 0.001	 0.010	 0.004	 0.007	 0.002	-0.004	-0.003	 0.003	 0.001	 0.003	-0.001	7.62802e+04	3.00658e+05	-3.15536e+06
 1.708	 1.899	 -50.0	-1.000	-0.006	 0.005	-0.004	-0.006	-0.003	 0.006	 0.001	-0.001	-0.002	 0.002	-0.002	-0.000	7.85522e+04	2.23467e+05	-3.07378e+06
 1.708	 1.935	 -40.0	-1.000	-0.001	-0.006	-0.001	 0.003	-0.002	-0.002	 0.001	 0.001	-0.002	-0.002	-0.001	 0.001	8.20057e+04	1.54952e+05	-2.90913e+06
 1.708	 1.965	 -30.0	-1.000	 0.004	-0.000	 0.002	 0.002	 0.002	-0.006	-0.001	 0.001	 0.001	-0.002	 0.001	-0.000	8.29627e+04	9.81995e+04	-2.49196e+06
 1.708	 1.987	 -20.0	-1.000	 0.002	 0.004	 0.001	-0.001	 0.004	-0.003	-0.000	 0.000	 0.002	 0.000	 0.001	-0.000	8.49925e+04	5.50279e+04	-1.83449e+06
 1.708	 2.000	 -10.0	-1.000	 0.000	 0.004	-0.000	-0.001	 0.003	 0.001	-0.000	-0.000	 0.002	 0.001	 0.000	-0.000	8.86018e+04	2.34560e+04	-9.96168e+05
